id	start	end	kind	name	confidence	source	summary
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097D1F8	4097D1F8		function_candidate	Function candidate 4097D1F8		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4097D3C0	4097D3C0		function_candidate	fn4097D3C0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097D3C0	4097D3C0		function_candidate	fn4097D3C0	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4097EB60	4097EB60		function_candidate	fn4097EB60	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40980AF0	40980AF0		function_candidate	fn40980AF0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980AF0	40980AF0		function_candidate	fn40980AF0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40980B10	40980B10		function_candidate	fn40980B10		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980B10	40980B10		function_candidate	fn40980B10	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980B30	40980B30		function_candidate	fn40980B30	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40980B40	40980B40		function_candidate	fn40980B40		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980B40	40980B40		function_candidate	fn40980B40	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40980E80:PACK	40980E80		resource_marker	PACK marker 40980E80		rom_structure_analysis	x...............PACK..X.AevtMgrcKurt...................x...xkckc
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40981BA5:PACK	40981BA5		resource_marker	PACK marker 40981BA5		rom_structure_analysis	.....8.....`....PACK.......A....(.) _0./..@0;..N...2.2.383x3.3.4
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409820E2	409820E2		function_candidate	fn409820E2		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409826E0	409826E0		function_candidate	fn409826E0	0.95	stackimport	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40982750	40982750		function_candidate	fn40982750	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409827C0	409827C0		function_candidate	fn409827C0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409827C0	409827C0		function_candidate	fn409827C0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409834E0	409834E0		function_candidate	fn409834E0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409834E0	409834E0		function_candidate	fn409834E0	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409839FE:STR#	409839FE		resource_marker	STR# marker 409839FE		rom_structure_analysis	Hh.^..Hn....B./<STR#?<....-_..g.../... _.) n..&PT.B.pd/././.N...
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40983EB1:PACK	40983EB1		resource_marker	PACK marker 40983EB1		rom_structure_analysis	.o.L...N^Nt...UNPACKRECT.......NV..H... n..C...".".N..:BDBg/<qd
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40984072	40984072		function_candidate	fn40984072		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40984730	40984730		function_candidate	fn40984730		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984730	40984730		function_candidate	fn40984730	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40984770	40984770		function_candidate	fn40984770		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984770	40984770		function_candidate	fn40984770	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984E50	40984E50		function_candidate	fn40984E50	0.95	stackimport	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40984E71:PACK	40984E71		resource_marker	PACK marker 40984E71		rom_structure_analysis	*N^Nu.GLUEUNLOCKPACK...........NV..Bg/...N...=_..N...N^Nt...GLUE
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40985430:PACK	40985430		resource_marker	PACK marker 40985430		rom_structure_analysis	x..........p....PACK..X.MainkckcKurt.......x......dimg..........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986CE2:PACK	40986CE2		resource_marker	PACK marker 40986CE2		rom_structure_analysis	rt......4.......PACK...........v.&.&"..6...... o.."o.."Q$/..H...
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E00	40986E00		function_candidate	fn40986E00	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40986E12	40986E12		function_candidate	fn40986E12		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E12	40986E12		function_candidate	fn40986E12	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E16	40986E16		function_candidate	fn40986E16	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40986E28	40986E28		function_candidate	fn40986E28		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40986E28	40986E28		function_candidate	fn40986E28	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40987570	40987570		function_candidate	fn40987570	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098840C	4098840C		function_candidate	Function candidate 4098840C		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098840C	4098840C		function_candidate	Function candidate 4098840C	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098A1C0:PACK	4098A1C0		resource_marker	PACK marker 4098A1C0		rom_structure_analysis	x.........l...l.PACK..X.MainkckcKurt......p\....O........$.@.F.L
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098A7B4	4098A7B4		function_candidate	fn4098A7B4		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098A7B4	4098A7B4		function_candidate	fn4098A7B4		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098C87A	4098C87A		function_candidate	fn4098C87A		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098C87A	4098C87A		function_candidate	fn4098C87A		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098C8C2	4098C8C2		function_candidate	fn4098C8C2		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098C8C2	4098C8C2		function_candidate	fn4098C8C2		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098CBE0:DRVR	4098CBE0		resource_marker	DRVR marker 4098CBE0		rom_structure_analysis	x.......... ...PDRVR.<X..ATBootcKurt.......L....E...............
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098CF18:DRVR	4098CF18		resource_marker	DRVR marker 4098CF18		rom_structure_analysis	........ o..B./<DRVR/(....B@J.g. o.."h..4<.<a...H@......Nu$Ia>g:
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098CF86:DRVR	4098CF86		resource_marker	DRVR marker 4098CF86		rom_structure_analysis	...."J`J I.#Nu"<DRVR1.....Y./.?..."Wf... .NuX.p.Nu/. x.. <....X.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098D304	4098D304		function_candidate	fn4098D304		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098D304	4098D304		function_candidate	fn4098D304		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098D450:DRVR	4098D450		resource_marker	DRVR marker 4098D450		rom_structure_analysis	x...............DRVR.1X..netBOOTKurt............................
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DBE6	4098DBE6		function_candidate	fn4098DBE6		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DBE6	4098DBE6		function_candidate	fn4098DBE6		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DCAC	4098DCAC		function_candidate	fn4098DCAC		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DCAC	4098DCAC		function_candidate	fn4098DCAC	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DCC8	4098DCC8		function_candidate	fn4098DCC8		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DCC8	4098DCC8		function_candidate	fn4098DCC8		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098DD0E	4098DD0E		function_candidate	fn4098DD0E		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098DD0E	4098DD0E		function_candidate	fn4098DD0E		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4098EEC2	4098EEC2		function_candidate	fn4098EEC2		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4098EEC2	4098EEC2		function_candidate	fn4098EEC2		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990DF8	40990DF8		function_candidate	fn40990DF8	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990E2E	40990E2E		function_candidate	fn40990E2E		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990F30	40990F30		function_candidate	fn40990F30		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40990FC6	40990FC6		function_candidate	fn40990FC6		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40991074	40991074		function_candidate	fn40991074		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40991240:DRVR	40991240		resource_marker	DRVR marker 40991240		rom_structure_analysis	x...............DRVR..X..SonyckcKurt.......\....`...SERD....Hz..
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40991610:DRVR	40991610		resource_marker	DRVR marker 40991610		rom_structure_analysis	x..........p....DRVR..X..NewAgecKurt............/...A...`.....pt
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099163E:ptch	4099163E		resource_marker	ptch marker 4099163E		rom_structure_analysis	../...A...`.....ptch..............NV..H...&n.. n..p. .&. n..J..$
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40992408:boot	40992408		resource_marker	boot marker 40992408		rom_structure_analysis	.@..c.=|....`d..bootf.U./.0<.&..<.g@=F..`Hp.-@..=l....-G..=E..r.
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40993FA8:boot	40993FA8		resource_marker	boot marker 40993FA8		rom_structure_analysis	.?p.-@..=l....-|boot..r..,.W-A..U./.Hn..p...0<."..:.JGf.?...=E..
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40994EE3:boot	40994EE3		resource_marker	boot marker 40994EE3		rom_structure_analysis	..slave...core..boot.........NV..H...I...B....|....B...=|....=|.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40995034	40995034		function_candidate	fn40995034		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40995034	40995034		function_candidate	fn40995034		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099504A	4099504A		function_candidate	fn4099504A		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099504A	4099504A		function_candidate	fn4099504A		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409964D0	409964D0		function_candidate	fn409964D0	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409972F0	409972F0		function_candidate	fn409972F0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40997330	40997330		function_candidate	fn40997330	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40997370	40997370		function_candidate	fn40997370	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099878D:DRVR	4099878D		resource_marker	DRVR marker 4099878D		rom_structure_analysis	n..L.....N^Nt...DRVROPEN...NV..H...&n..(k.......#C... I.4J..4g./
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409987E1:DRVR	409987E1		resource_marker	DRVR marker 409987E1		rom_structure_analysis	n..L.....N^Nt...DRVRCLOSE..NV..=|....N^Nt...DRVRPRIME..NV..H...&
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409987FD:DRVR	409987FD		resource_marker	DRVR marker 409987FD		rom_structure_analysis	V..=|....N^Nt...DRVRPRIME..NV..H...&n.. n..(h.......#|.0+...@C.g
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099890F:DRVR	4099890F		resource_marker	DRVR marker 4099890F		rom_structure_analysis	F..L.....N^Nt...DRVRCONTROL..NV..H...&n..BG n..(h.......#0+...@S
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409989C7:DRVR	409989C7		resource_marker	DRVR marker 409989C7		rom_structure_analysis	G..L.....N^Nt...DRVRSTATUS...NV..H...Y.....&_ ...Y. @(P9l.X...,.
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40998C40:DRVR	40998C40		resource_marker	DRVR marker 40998C40		rom_structure_analysis	x..........p....DRVR..X..BacklightkckckckckckckcKurt............
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099ACFC	4099ACFC		function_candidate	fn4099ACFC		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099ACFC	4099ACFC		function_candidate	fn4099ACFC	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099AD66	4099AD66		function_candidate	fn4099AD66		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099AD66	4099AD66		function_candidate	fn4099AD66	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099B65E:STR	4099B65E		resource_marker	STR  marker 4099B65E		rom_structure_analysis	H..`U...Bg..Y./<STR ?<....$_ .g.$R.. JL...NuH..`$i.. .f.0<..`, .
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C380:boot	4099C380		resource_marker	boot marker 4099C380		rom_structure_analysis	fmrt....smrt....boot....evtb....stop....dnam...Hdicn....ionm...H
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C468:ptch	4099C468		resource_marker	ptch marker 4099C468		rom_structure_analysis	evt ...4core...@ptch...Lfram...Xdebn....debx....idev............
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C4EC:STR	4099C4EC		resource_marker	STR  marker 4099C4EC		rom_structure_analysis	.. *. g.../.YO/<STR ?<.K1....... .g. @ P`...A..."_r.....Q...J.g.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099C848	4099C848		function_candidate	fn4099C848		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099C848	4099C848		function_candidate	fn4099C848	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4099C8C0	4099C8C0		function_candidate	fn4099C8C0	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099CF8E	4099CF8E		function_candidate	Function candidate 4099CF8E	0.7	rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099CFB0:DRVR	4099CFB0		resource_marker	DRVR marker 4099CFB0		rom_structure_analysis	x.............. DRVR.3X.kckckckcKurt............................
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099D068:boot	4099D068		resource_marker	boot marker 4099D068		rom_structure_analysis	........3210..X.bootkckcKurt...................../......./......
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099F1E8:ptch	4099F1E8		resource_marker	ptch marker 4099F1E8		rom_structure_analysis	..0....T/...`.0.ptch....NV../.BGU.Hz.4?<..0<....>.f..pU.Hz..?<..
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099F47C	4099F47C		function_candidate	Function candidate 4099F47C		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4099FF10	4099FF10		function_candidate	fn4099FF10	0.95	rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A013A:DRVR	409A013A		resource_marker	DRVR marker 409A013A		rom_structure_analysis	.xfjU.Hn.xHz../<DRVR?<.K0<.$..>.J..xg...Y./..xN. f(. n.x.#p.-@.x
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A017A:DRVR	409A017A		resource_marker	DRVR marker 409A017A		rom_structure_analysis	..@U.Hn.xHz../<DRVR?<.K0<.$..>.J..xg... n.x.) n.x ..U-@.|(x..I.
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A0DF2:boot	409A0DF2		resource_marker	boot marker 409A0DF2		rom_structure_analysis	f...U.Hl.8p.?./<boot0<....>.f...U./.p...0<....>.g^U.Hl..?./<smrt
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A0E52:boot	409A0E52		resource_marker	boot marker 409A0E52		rom_structure_analysis	>.fvU.Hl.8p.?./<boot0<....>.f\U./.p...0<....>.fJU././.../...0<..
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A440E:STR	409A440E		resource_marker	STR  marker 409A440E		rom_structure_analysis	....U.Hn..Hz.Z/<STR ?<..0<.$..>.f...Y.Hl.. n../.N... n...#A...)H
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A45EA:STR	409A45EA		resource_marker	STR  marker 409A45EA		rom_structure_analysis	pl........sift.SSTR .SSTR .?ICON.S..............kckckcx.........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A45F0:STR	409A45F0		resource_marker	STR  marker 409A45F0		rom_structure_analysis	....sift.SSTR .SSTR .?ICON.S..............kckckcx.........E...E.
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A465A:STR	409A465A		resource_marker	STR  marker 409A465A		rom_structure_analysis	pl........sift.RSTR .RSTR .>ICON.S..............kckckcx.........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4660:STR	409A4660		resource_marker	STR  marker 409A4660		rom_structure_analysis	....sift.RSTR .RSTR .>ICON.S..............kckckcx.........F...F@
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A46CA:STR	409A46CA		resource_marker	STR  marker 409A46CA		rom_structure_analysis	pl........sift.QSTR .QSTR .=ICON.S..............kckckcx.........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A46D0:STR	409A46D0		resource_marker	STR  marker 409A46D0		rom_structure_analysis	....sift.QSTR .QSTR .=ICON.S..............kckckcx.........F...F.
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A473A:STR	409A473A		resource_marker	STR  marker 409A473A		rom_structure_analysis	pl........sift.PSTR .PSTR .<ICON.P..............kckckcx.........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4740:STR	409A4740		resource_marker	STR  marker 409A4740		rom_structure_analysis	....sift.PSTR .PSTR .<ICON.P..............kckckcx.........F...G
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A47AA:STR	409A47AA		resource_marker	STR  marker 409A47AA		rom_structure_analysis	pl........sift.OSTR .OSTR .;ICON.O..............kckckcx.........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A47B0:STR	409A47B0		resource_marker	STR  marker 409A47B0		rom_structure_analysis	....sift.OSTR .OSTR .;ICON.O..............kckckcx.........G`..G.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A4816	409A4816		function_candidate	Function candidate 409A4816		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A481A:STR	409A481A		resource_marker	STR  marker 409A481A		rom_structure_analysis	pl........sift.JSTR .JSTR .6ICON.S..............kckckcx.........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4820:STR	409A4820		resource_marker	STR  marker 409A4820		rom_structure_analysis	....sift.JSTR .JSTR .6ICON.S..............kckckcx.........G...H.
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A488A:STR	409A488A		resource_marker	STR  marker 409A488A		rom_structure_analysis	pl........sift.JSTR .ISTR .5ICON.S..............kckckcx.........
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A4890:STR	409A4890		resource_marker	STR  marker 409A4890		rom_structure_analysis	....sift.JSTR .ISTR .5ICON.S..............kckckcx.........H@..Hp
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A4D96:STR#	409A4D96		resource_marker	STR# marker 409A4D96		rom_structure_analysis	)@..U.Hn..Hz../<STR#?<..0<.$..>.g.=G..`... n...J)n... =G..`...p.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A504A	409A504A		function_candidate	Function candidate 409A504A	0.7	rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A5180:DRVR	409A5180		resource_marker	DRVR marker 409A5180		rom_structure_analysis	x........./@../.DRVR.KX.Built-inKurt.......8...lvdigm3tvappl....
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A51BA:STR	409A51BA		resource_marker	STR  marker 409A51BA		rom_structure_analysis	pl........code..STR ..STR ........kckcx.........Qp..Q.thng..X.kc
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A51C0:STR	409A51C0		resource_marker	STR  marker 409A51C0		rom_structure_analysis	....code..STR ..STR ........kckcx.........Qp..Q.thng..X.kckckckc
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5210:STR	409A5210		resource_marker	STR  marker 409A5210		rom_structure_analysis	.H/.U...Bg..Y./<STR ?<....$_.. .g.$R`.E... WB..."h.  Jp...R@.. _
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A54B8:STR#	409A54B8		resource_marker	STR# marker 409A54B8		rom_structure_analysis	g@&HU...Bg..Y./<STR#?*....$_.. .f. K0<.@`x/... J.J K!|......!J.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A5548	409A5548		function_candidate	Function candidate 409A5548		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5548	409A5548		function_candidate	Function candidate 409A5548	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A5C92	409A5C92		function_candidate	Function candidate 409A5C92	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5F76:DRVR	409A5F76		resource_marker	DRVR marker 409A5F76		rom_structure_analysis	..p.."-H..g@Bg/<DRVRHz../. <.8....J_f  n.. P"n..3P..3h....#h....
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A5FF2:DRVR	409A5FF2		resource_marker	DRVR marker 409A5FF2		rom_structure_analysis	!i....1i....Bg/<DRVRHz../... <.4....J_ n...#L...N^ _X.N....... p
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A6270:DRVR	409A6270		resource_marker	DRVR marker 409A6270		rom_structure_analysis	x.........J...J.DRVR..X..AppleSoundInputkckckckcKurt...........$
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A6CC0:DRVR	409A6CC0		resource_marker	DRVR marker 409A6CC0		rom_structure_analysis	x.........b`..b.DRVR..X..SoundkcKurt...........,M........*.v....
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A743A:STR	409A743A		resource_marker	STR  marker 409A743A		rom_structure_analysis	.l/.U...Bg..Y./<STR ?<....$_.. .g.$R`.E... WB..."h.  Jp...R@.. _
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A773E:STR#	409A773E		resource_marker	STR# marker 409A773E		rom_structure_analysis	g@&HU...Bg..Y./<STR#?<....$_.. .f. K0<.@`@/... J.J K!|......!J.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:409A7796	409A7796		function_candidate	Function candidate 409A7796		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A7796	409A7796		function_candidate	Function candidate 409A7796	0.7	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A8170:DRVR	409A8170		resource_marker	DRVR marker 409A8170		rom_structure_analysis	x.........l...l.DRVR..X..AppleSoundInputkckckckcKurt...........4
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:409A89D0:STR	409A89D0		resource_marker	STR  marker 409A89D0		rom_structure_analysis	."/.U...Bg..Y./<STR ?<....$_.. .g.$R`.E... WB..."h.  Jp...R@.. _
